,User_id,Date,Location,Age,Gender,DayOfWeek,Year,Month,Quarter
12365,57902942,2020-08-28,Other Cities,33_to_37,MALE,Friday,2020,8,2020Q3
12366,4493048,2018-10-27,Hồ Chí Minh,33_to_37,FEMALE,Saturday,2018,10,2018Q4
12367,40634051,2019-08-13,Hồ Chí Minh,33_to_37,MALE,Tuesday,2019,8,2019Q3
12368,43389120,2020-01-08,Other Cities,33_to_37,MALE,Wednesday,2020,1,2020Q1
12369,29412244,2019-05-23,Other Cities,33_to_37,FEMALE,Thursday,2019,5,2019Q2
12370,36995170,2019-11-22,Other Cities,33_to_37,MALE,Friday,2019,11,2019Q4
12371,50582948,2019-11-19,Other Cities,33_to_37,FEMALE,Tuesday,2019,11,2019Q4
12372,31480680,2019-12-16,Hồ Chí Minh,33_to_37,FEMALE,Monday,2019,12,2019Q4
12373,22993330,2017-12-22,Hồ Chí Minh,33_to_37,MALE,Friday,2017,12,2017Q4
12374,43480339,2018-09-25,Other Cities,33_to_37,MALE,Tuesday,2018,9,2018Q3
12375,49042699,2019-08-31,Unknown,33_to_37,MALE,Saturday,2019,8,2019Q3
12376,13112220,2017-07-14,Hồ Chí Minh,33_to_37,MALE,Friday,2017,7,2017Q3
12377,43712077,2019-02-25,Other Cities,33_to_37,MALE,Monday,2019,2,2019Q1
12378,12497690,2019-06-03,Other Cities,33_to_37,FEMALE,Monday,2019,6,2019Q2
12379,44057946,2018-11-02,Other Cities,33_to_37,MALE,Friday,2018,11,2018Q4
12380,36705045,2017-03-30,Hồ Chí Minh,33_to_37,MALE,Thursday,2017,3,2017Q1
12381,55717193,2020-06-06,Hồ Chí Minh,33_to_37,FEMALE,Saturday,2020,6,2020Q2
12382,5907177,2019-11-25,Hồ Chí Minh,33_to_37,FEMALE,Monday,2019,11,2019Q4
12383,19032423,2019-07-31,Hà Nội,33_to_37,MALE,Wednesday,2019,7,2019Q3
12384,45150801,2019-10-23,Hà Nội,33_to_37,MALE,Wednesday,2019,10,2019Q4
12385,40961233,2019-12-28,Unknown,33_to_37,FEMALE,Saturday,2019,12,2019Q4
12386,50174970,2019-10-24,Hà Nội,33_to_37,MALE,Thursday,2019,10,2019Q4
12387,26464538,2018-11-26,Hồ Chí Minh,33_to_37,MALE,Monday,2018,11,2018Q4
12388,37741830,2019-05-26,Other Cities,33_to_37,MALE,Sunday,2019,5,2019Q2
12389,43171556,2019-01-31,Hà Nội,33_to_37,FEMALE,Thursday,2019,1,2019Q1
12390,13873576,2016-12-23,Hồ Chí Minh,33_to_37,MALE,Friday,2016,12,2016Q4
12391,43693958,2020-02-04,Hồ Chí Minh,33_to_37,MALE,Tuesday,2020,2,2020Q1
12392,41611769,2018-05-22,Hà Nội,33_to_37,FEMALE,Tuesday,2018,5,2018Q2
12393,39686564,2019-01-31,Hà Nội,33_to_37,MALE,Thursday,2019,1,2019Q1
12394,46775844,2019-05-06,Hồ Chí Minh,33_to_37,MALE,Monday,2019,5,2019Q2
12395,40493649,2017-12-22,Other Cities,33_to_37,FEMALE,Friday,2017,12,2017Q4
12396,20842663,2019-03-01,Hồ Chí Minh,33_to_37,FEMALE,Friday,2019,3,2019Q1
12397,41258812,2018-03-05,Other Cities,33_to_37,MALE,Monday,2018,3,2018Q1
12398,45018394,2019-01-09,Other Cities,33_to_37,FEMALE,Wednesday,2019,1,2019Q1
12399,50671920,2020-05-10,Hà Nội,33_to_37,FEMALE,Sunday,2020,5,2020Q2
12400,49275869,2019-12-29,Other Cities,33_to_37,MALE,Sunday,2019,12,2019Q4
12401,28327930,2017-05-05,Hồ Chí Minh,33_to_37,MALE,Friday,2017,5,2017Q2
12402,51291196,2019-12-09,Other Cities,33_to_37,FEMALE,Monday,2019,12,2019Q4
12403,42224289,2018-06-14,Other Cities,33_to_37,MALE,Thursday,2018,6,2018Q2
12404,39832135,2018-07-02,Other Cities,33_to_37,MALE,Monday,2018,7,2018Q3
12405,36816736,2018-05-24,Hồ Chí Minh,33_to_37,FEMALE,Thursday,2018,5,2018Q2
12406,34437517,2019-03-12,Hồ Chí Minh,33_to_37,MALE,Tuesday,2019,3,2019Q1
12407,2765492,2019-07-31,Other Cities,33_to_37,MALE,Wednesday,2019,7,2019Q3
12408,47800771,2019-06-25,Other Cities,33_to_37,MALE,Tuesday,2019,6,2019Q2
12409,14321672,2018-05-07,Hồ Chí Minh,33_to_37,FEMALE,Monday,2018,5,2018Q2
12410,55972438,2020-06-25,Hà Nội,33_to_37,MALE,Thursday,2020,6,2020Q2
12411,51960706,2020-01-15,Hà Nội,33_to_37,MALE,Wednesday,2020,1,2020Q1
12412,26268082,2018-03-07,Other Cities,33_to_37,FEMALE,Wednesday,2018,3,2018Q1
12413,1085017,2019-03-23,Hồ Chí Minh,33_to_37,MALE,Saturday,2019,3,2019Q1
12414,41262256,2018-03-08,Hồ Chí Minh,33_to_37,FEMALE,Thursday,2018,3,2018Q1
12415,41683111,2018-05-03,Hồ Chí Minh,33_to_37,FEMALE,Thursday,2018,5,2018Q2
12416,43749739,2018-10-17,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2018,10,2018Q4
12417,50097752,2020-03-30,Hồ Chí Minh,33_to_37,MALE,Monday,2020,3,2020Q1
12418,42542818,2018-08-26,Hà Nội,33_to_37,FEMALE,Sunday,2018,8,2018Q3
12419,28192570,2020-01-03,Other Cities,33_to_37,MALE,Friday,2020,1,2020Q1
12420,52019273,2019-12-25,Other Cities,33_to_37,FEMALE,Wednesday,2019,12,2019Q4
12421,43061705,2018-09-02,Other Cities,33_to_37,MALE,Sunday,2018,9,2018Q3
12422,48098636,2019-07-12,Other Cities,33_to_37,MALE,Friday,2019,7,2019Q3
12423,51861529,2020-01-08,Other Cities,33_to_37,MALE,Wednesday,2020,1,2020Q1
12424,32921438,2019-12-04,Hồ Chí Minh,33_to_37,MALE,Wednesday,2019,12,2019Q4
12425,54884648,2020-06-05,Hồ Chí Minh,33_to_37,FEMALE,Friday,2020,6,2020Q2
12426,46899327,2020-04-05,Other Cities,33_to_37,MALE,Sunday,2020,4,2020Q2
12427,52648859,2020-01-18,Other Cities,33_to_37,MALE,Saturday,2020,1,2020Q1
12428,41562583,2018-05-04,Hồ Chí Minh,33_to_37,FEMALE,Friday,2018,5,2018Q2
12429,52184931,2020-03-29,Hà Nội,33_to_37,MALE,Sunday,2020,3,2020Q1
12430,49937854,2019-11-24,Hồ Chí Minh,33_to_37,FEMALE,Sunday,2019,11,2019Q4
12431,51469216,2019-12-11,Other Cities,33_to_37,MALE,Wednesday,2019,12,2019Q4
12432,35779027,2018-12-19,Other Cities,33_to_37,MALE,Wednesday,2018,12,2018Q4
12433,56068084,2020-07-29,Unknown,33_to_37,MALE,Wednesday,2020,7,2020Q3
12434,59201709,2020-10-07,Other Cities,33_to_37,MALE,Wednesday,2020,10,2020Q4
12435,52297124,2020-01-10,Other Cities,33_to_37,MALE,Friday,2020,1,2020Q1
12436,52180857,2020-01-21,Hồ Chí Minh,33_to_37,MALE,Tuesday,2020,1,2020Q1
12437,54816105,2020-08-29,Other Cities,33_to_37,MALE,Saturday,2020,8,2020Q3
12438,44174159,2018-11-10,Hồ Chí Minh,33_to_37,MALE,Saturday,2018,11,2018Q4
12439,36758519,2016-12-10,Other Cities,33_to_37,FEMALE,Saturday,2016,12,2016Q4
12440,33498583,2019-07-25,Other Cities,33_to_37,MALE,Thursday,2019,7,2019Q3
12441,30386647,2018-10-17,Hà Nội,33_to_37,MALE,Wednesday,2018,10,2018Q4
12442,47490095,2019-11-25,Other Cities,33_to_37,MALE,Monday,2019,11,2019Q4
12443,21431090,2019-12-20,Hà Nội,33_to_37,MALE,Friday,2019,12,2019Q4
12444,20177972,2019-09-24,Other Cities,33_to_37,MALE,Tuesday,2019,9,2019Q3
12445,43323692,2018-12-23,Hồ Chí Minh,33_to_37,MALE,Sunday,2018,12,2018Q4
12446,45654648,2019-09-18,Hà Nội,33_to_37,MALE,Wednesday,2019,9,2019Q3
12447,6803149,2019-12-26,Other Cities,33_to_37,FEMALE,Thursday,2019,12,2019Q4
12448,57581171,2020-08-02,Hà Nội,33_to_37,FEMALE,Sunday,2020,8,2020Q3
12449,4456901,2017-12-25,Other Cities,33_to_37,FEMALE,Monday,2017,12,2017Q4
12450,56820865,2020-07-04,Hồ Chí Minh,33_to_37,MALE,Saturday,2020,7,2020Q3
12451,55476378,2020-05-08,Hồ Chí Minh,33_to_37,FEMALE,Friday,2020,5,2020Q2
12452,56361580,2020-06-05,Other Cities,33_to_37,MALE,Friday,2020,6,2020Q2
12453,24803512,2017-01-01,Hồ Chí Minh,33_to_37,FEMALE,Sunday,2017,1,2017Q1
12454,2016476,2019-11-01,Hà Nội,33_to_37,MALE,Friday,2019,11,2019Q4
12455,18806970,2018-12-25,Hà Nội,33_to_37,MALE,Tuesday,2018,12,2018Q4
12456,56988777,2020-07-08,Hồ Chí Minh,33_to_37,MALE,Wednesday,2020,7,2020Q3
12457,2297163,2019-11-01,Other Cities,33_to_37,MALE,Friday,2019,11,2019Q4
12458,35848279,2018-06-20,Other Cities,33_to_37,MALE,Wednesday,2018,6,2018Q2
12459,54486168,2020-10-10,Hồ Chí Minh,33_to_37,MALE,Saturday,2020,10,2020Q4
12460,49909058,2020-02-11,Other Cities,33_to_37,MALE,Tuesday,2020,2,2020Q1
12461,46128889,2019-11-05,Hồ Chí Minh,33_to_37,MALE,Tuesday,2019,11,2019Q4
12462,2798529,2018-08-25,Hồ Chí Minh,33_to_37,MALE,Saturday,2018,8,2018Q3
12463,35737706,2017-07-29,Unknown,33_to_37,MALE,Saturday,2017,7,2017Q3
12464,29631435,2020-03-01,Other Cities,33_to_37,MALE,Sunday,2020,3,2020Q1
12465,2013363,2019-07-23,Hồ Chí Minh,33_to_37,MALE,Tuesday,2019,7,2019Q3
12466,40052336,2017-10-01,Hồ Chí Minh,33_to_37,FEMALE,Sunday,2017,10,2017Q4
12467,51517216,2019-12-09,Other Cities,33_to_37,FEMALE,Monday,2019,12,2019Q4
12468,37387006,2018-05-29,Other Cities,33_to_37,FEMALE,Tuesday,2018,5,2018Q2
12469,47200304,2020-02-15,Other Cities,33_to_37,MALE,Saturday,2020,2,2020Q1
12470,47381774,2020-05-03,Other Cities,33_to_37,MALE,Sunday,2020,5,2020Q2
12471,47560361,2019-08-27,Other Cities,33_to_37,FEMALE,Tuesday,2019,8,2019Q3
12472,8218143,2018-04-27,Other Cities,33_to_37,MALE,Friday,2018,4,2018Q2
12473,46910796,2019-04-25,Hồ Chí Minh,33_to_37,MALE,Thursday,2019,4,2019Q2
12474,43871662,2020-10-16,Hồ Chí Minh,33_to_37,FEMALE,Friday,2020,10,2020Q4
12475,52807522,2020-05-21,Hồ Chí Minh,33_to_37,MALE,Thursday,2020,5,2020Q2
12476,57524259,2020-12-14,Hồ Chí Minh,33_to_37,MALE,Monday,2020,12,2020Q4
12477,40234431,2017-12-26,Hồ Chí Minh,33_to_37,FEMALE,Tuesday,2017,12,2017Q4
12478,40303363,2019-01-28,Hồ Chí Minh,33_to_37,MALE,Monday,2019,1,2019Q1
12479,53753959,2020-02-19,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2020,2,2020Q1
12480,34096903,2019-08-02,Other Cities,33_to_37,MALE,Friday,2019,8,2019Q3
12481,42658118,2020-04-02,Hồ Chí Minh,33_to_37,MALE,Thursday,2020,4,2020Q2
12482,54735085,2020-03-30,Other Cities,33_to_37,MALE,Monday,2020,3,2020Q1
12483,38455187,2017-04-04,Hà Nội,33_to_37,MALE,Tuesday,2017,4,2017Q2
12484,43668143,2018-10-09,Other Cities,33_to_37,MALE,Tuesday,2018,10,2018Q4
12485,39197416,2018-01-08,Hồ Chí Minh,33_to_37,FEMALE,Monday,2018,1,2018Q1
12486,54591805,2020-03-20,Unknown,33_to_37,FEMALE,Friday,2020,3,2020Q1
12487,45415609,2019-02-13,Other Cities,33_to_37,FEMALE,Wednesday,2019,2,2019Q1
12488,41795722,2018-05-06,Hồ Chí Minh,33_to_37,MALE,Sunday,2018,5,2018Q2
12489,37628606,2018-01-09,Hồ Chí Minh,33_to_37,MALE,Tuesday,2018,1,2018Q1
12490,3337670,2020-09-10,Hồ Chí Minh,33_to_37,MALE,Thursday,2020,9,2020Q3
12491,58120603,2020-08-29,Other Cities,33_to_37,MALE,Saturday,2020,8,2020Q3
12492,15696938,2019-03-20,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2019,3,2019Q1
12493,51720976,2020-01-01,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2020,1,2020Q1
12494,48033441,2019-07-07,Hồ Chí Minh,33_to_37,MALE,Sunday,2019,7,2019Q3
12495,48631511,2019-08-11,Hồ Chí Minh,33_to_37,MALE,Sunday,2019,8,2019Q3
12496,14838631,2019-12-12,Other Cities,33_to_37,FEMALE,Thursday,2019,12,2019Q4
12497,54608586,2020-03-21,Other Cities,33_to_37,MALE,Saturday,2020,3,2020Q1
12498,15633440,2020-02-29,Other Cities,33_to_37,MALE,Saturday,2020,2,2020Q1
12499,40077437,2018-11-15,Other Cities,33_to_37,MALE,Thursday,2018,11,2018Q4
12500,47542603,2019-06-26,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2019,6,2019Q2
12501,45580457,2019-06-30,Hồ Chí Minh,33_to_37,FEMALE,Sunday,2019,6,2019Q2
12502,36624249,2018-08-30,Other Cities,33_to_37,MALE,Thursday,2018,8,2018Q3
12503,47495522,2019-07-06,Hồ Chí Minh,33_to_37,MALE,Saturday,2019,7,2019Q3
12504,5469608,2018-02-18,Other Cities,33_to_37,MALE,Sunday,2018,2,2018Q1
12505,42455837,2020-01-10,Hồ Chí Minh,33_to_37,MALE,Friday,2020,1,2020Q1
12506,24638889,2020-04-20,Hồ Chí Minh,33_to_37,MALE,Monday,2020,4,2020Q2
12507,27576375,2017-08-29,Other Cities,33_to_37,FEMALE,Tuesday,2017,8,2017Q3
12508,49052901,2019-08-30,Hà Nội,33_to_37,MALE,Friday,2019,8,2019Q3
12509,54839655,2020-08-20,Hồ Chí Minh,33_to_37,FEMALE,Thursday,2020,8,2020Q3
12510,16039078,2019-05-12,Other Cities,33_to_37,MALE,Sunday,2019,5,2019Q2
12511,36993349,2019-04-04,Hồ Chí Minh,33_to_37,MALE,Thursday,2019,4,2019Q2
12512,53506712,2020-10-13,Hồ Chí Minh,33_to_37,MALE,Tuesday,2020,10,2020Q4
12513,42734410,2020-09-05,Hồ Chí Minh,33_to_37,MALE,Saturday,2020,9,2020Q3
12514,55386862,2020-05-17,Other Cities,33_to_37,MALE,Sunday,2020,5,2020Q2
12515,10908421,2018-07-13,Hồ Chí Minh,33_to_37,FEMALE,Friday,2018,7,2018Q3
12516,19195131,2019-09-12,Other Cities,33_to_37,MALE,Thursday,2019,9,2019Q3
12517,52090530,2020-02-15,Other Cities,33_to_37,FEMALE,Saturday,2020,2,2020Q1
12518,48968385,2019-08-26,Other Cities,33_to_37,MALE,Monday,2019,8,2019Q3
12519,49464261,2019-09-20,Other Cities,33_to_37,FEMALE,Friday,2019,9,2019Q3
12520,53451852,2020-04-08,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2020,4,2020Q2
12521,42275576,2018-06-19,Other Cities,33_to_37,MALE,Tuesday,2018,6,2018Q2
12522,49510518,2019-09-28,Other Cities,33_to_37,MALE,Saturday,2019,9,2019Q3
12523,18672887,2020-05-22,Other Cities,33_to_37,MALE,Friday,2020,5,2020Q2
12524,43572964,2020-01-31,Hà Nội,33_to_37,MALE,Friday,2020,1,2020Q1
12525,34900135,2019-04-04,Hồ Chí Minh,33_to_37,MALE,Thursday,2019,4,2019Q2
12526,48283100,2020-08-28,Hà Nội,33_to_37,MALE,Friday,2020,8,2020Q3
12527,56189805,2020-05-31,Hồ Chí Minh,33_to_37,MALE,Sunday,2020,5,2020Q2
12528,56418180,2020-09-23,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2020,9,2020Q3
12529,51906687,2019-12-31,Hà Nội,33_to_37,MALE,Tuesday,2019,12,2019Q4
12530,35569141,2020-03-31,Hồ Chí Minh,33_to_37,MALE,Tuesday,2020,3,2020Q1
12531,45782732,2019-08-13,Other Cities,33_to_37,FEMALE,Tuesday,2019,8,2019Q3
12532,46262188,2019-03-09,Other Cities,33_to_37,FEMALE,Saturday,2019,3,2019Q1
12533,40030649,2017-09-25,Other Cities,33_to_37,FEMALE,Monday,2017,9,2017Q3
12534,37035739,2020-05-13,Other Cities,33_to_37,FEMALE,Wednesday,2020,5,2020Q2
12535,28739020,2019-09-19,Hồ Chí Minh,33_to_37,MALE,Thursday,2019,9,2019Q3
12536,38785276,2020-03-27,Other Cities,33_to_37,MALE,Friday,2020,3,2020Q1
12537,42985928,2019-10-25,Hà Nội,33_to_37,MALE,Friday,2019,10,2019Q4
12538,10644208,2017-05-08,Other Cities,33_to_37,MALE,Monday,2017,5,2017Q2
12539,40485623,2017-12-04,Hồ Chí Minh,33_to_37,MALE,Monday,2017,12,2017Q4
12540,5815125,2016-02-08,Hồ Chí Minh,33_to_37,FEMALE,Monday,2016,2,2016Q1
12541,40679826,2019-04-22,Hà Nội,33_to_37,MALE,Monday,2019,4,2019Q2
12542,18563259,2019-02-16,Hồ Chí Minh,33_to_37,MALE,Saturday,2019,2,2019Q1
12543,48518083,2019-09-12,Hồ Chí Minh,33_to_37,MALE,Thursday,2019,9,2019Q3
12544,41921722,2020-02-20,Other Cities,33_to_37,MALE,Thursday,2020,2,2020Q1
12545,55066965,2020-04-05,Hồ Chí Minh,33_to_37,FEMALE,Sunday,2020,4,2020Q2
12546,43635698,2018-10-09,Hồ Chí Minh,33_to_37,MALE,Tuesday,2018,10,2018Q4
12547,46802233,2019-04-18,Other Cities,33_to_37,FEMALE,Thursday,2019,4,2019Q2
12548,34347803,2019-10-13,Hồ Chí Minh,33_to_37,FEMALE,Sunday,2019,10,2019Q4
12549,57994370,2020-09-04,Hà Nội,33_to_37,MALE,Friday,2020,9,2020Q3
12550,58721205,2020-09-24,Other Cities,33_to_37,FEMALE,Thursday,2020,9,2020Q3
12551,8083116,2019-09-09,Other Cities,33_to_37,MALE,Monday,2019,9,2019Q3
12552,48469723,2019-10-02,Hà Nội,33_to_37,FEMALE,Wednesday,2019,10,2019Q4
12553,4550263,2019-10-31,Hồ Chí Minh,33_to_37,MALE,Thursday,2019,10,2019Q4
12554,42509536,2018-07-17,Hà Nội,33_to_37,FEMALE,Tuesday,2018,7,2018Q3
12555,37372949,2017-10-18,Hồ Chí Minh,33_to_37,MALE,Wednesday,2017,10,2017Q4
12556,51567326,2020-05-22,Other Cities,33_to_37,MALE,Friday,2020,5,2020Q2
12557,38802511,2019-11-07,Hồ Chí Minh,33_to_37,MALE,Thursday,2019,11,2019Q4
12558,40494111,2017-12-06,Other Cities,33_to_37,MALE,Wednesday,2017,12,2017Q4
12559,59884573,2020-11-09,Hà Nội,33_to_37,MALE,Monday,2020,11,2020Q4
12560,945193,2016-01-01,Unknown,33_to_37,FEMALE,Friday,2016,1,2016Q1
12561,51219929,2019-12-18,Other Cities,33_to_37,MALE,Wednesday,2019,12,2019Q4
12562,11123128,2020-05-02,Hồ Chí Minh,33_to_37,FEMALE,Saturday,2020,5,2020Q2
12563,48078757,2019-07-11,Hồ Chí Minh,33_to_37,FEMALE,Thursday,2019,7,2019Q3
12564,33557502,2020-01-10,Other Cities,33_to_37,FEMALE,Friday,2020,1,2020Q1
12565,6222225,2018-02-19,Other Cities,33_to_37,MALE,Monday,2018,2,2018Q1
12566,43885498,2018-11-06,Hà Nội,33_to_37,MALE,Tuesday,2018,11,2018Q4
12567,40579294,2017-12-16,Other Cities,33_to_37,FEMALE,Saturday,2017,12,2017Q4
12568,60597029,2020-11-27,Other Cities,33_to_37,MALE,Friday,2020,11,2020Q4
12569,42136221,2019-05-01,Other Cities,33_to_37,FEMALE,Wednesday,2019,5,2019Q2
12570,41963714,2018-05-25,Hồ Chí Minh,33_to_37,FEMALE,Friday,2018,5,2018Q2
12571,33358098,2020-06-07,Other Cities,33_to_37,MALE,Sunday,2020,6,2020Q2
12572,46989946,2019-05-21,Other Cities,33_to_37,MALE,Tuesday,2019,5,2019Q2
12573,51869159,2019-12-24,Hà Nội,33_to_37,MALE,Tuesday,2019,12,2019Q4
12574,45587767,2019-10-05,Hồ Chí Minh,33_to_37,FEMALE,Saturday,2019,10,2019Q4
12575,42954467,2018-08-18,Other Cities,33_to_37,MALE,Saturday,2018,8,2018Q3
12576,4909145,2018-11-28,Other Cities,33_to_37,FEMALE,Wednesday,2018,11,2018Q4
12577,46404557,2019-04-06,Hồ Chí Minh,33_to_37,MALE,Saturday,2019,4,2019Q2
12578,10623209,2019-08-29,Unknown,33_to_37,FEMALE,Thursday,2019,8,2019Q3
12579,52536148,2020-03-18,Other Cities,33_to_37,MALE,Wednesday,2020,3,2020Q1
12580,13644172,2016-10-15,Hồ Chí Minh,33_to_37,FEMALE,Saturday,2016,10,2016Q4
12581,44364021,2019-02-20,Hồ Chí Minh,33_to_37,MALE,Wednesday,2019,2,2019Q1
12582,46383239,2019-04-11,Other Cities,33_to_37,MALE,Thursday,2019,4,2019Q2
12583,47590859,2019-06-13,Hồ Chí Minh,33_to_37,MALE,Thursday,2019,6,2019Q2
12584,52353267,2020-01-08,Other Cities,33_to_37,FEMALE,Wednesday,2020,1,2020Q1
12585,10141228,2017-10-04,Other Cities,33_to_37,MALE,Wednesday,2017,10,2017Q4
12586,42190590,2018-06-12,Hà Nội,33_to_37,FEMALE,Tuesday,2018,6,2018Q2
12587,16684643,2019-06-03,Hồ Chí Minh,33_to_37,FEMALE,Monday,2019,6,2019Q2
12588,54913542,2020-05-08,Hà Nội,33_to_37,MALE,Friday,2020,5,2020Q2
12589,40492575,2019-08-19,Other Cities,33_to_37,FEMALE,Monday,2019,8,2019Q3
12590,43603102,2018-10-27,Other Cities,33_to_37,FEMALE,Saturday,2018,10,2018Q4
12591,1140510,2018-10-31,Other Cities,33_to_37,FEMALE,Wednesday,2018,10,2018Q4
12592,37556155,2019-11-24,Other Cities,33_to_37,FEMALE,Sunday,2019,11,2019Q4
12593,44291279,2018-11-20,Hồ Chí Minh,33_to_37,MALE,Tuesday,2018,11,2018Q4
12594,28025241,2020-06-20,Other Cities,33_to_37,MALE,Saturday,2020,6,2020Q2
12595,58561322,2020-09-12,Other Cities,33_to_37,MALE,Saturday,2020,9,2020Q3
12596,39704637,2017-08-12,Hà Nội,33_to_37,MALE,Saturday,2017,8,2017Q3
12597,47185490,2019-05-14,Other Cities,33_to_37,MALE,Tuesday,2019,5,2019Q2
12598,10475941,2018-12-01,Hồ Chí Minh,33_to_37,MALE,Saturday,2018,12,2018Q4
12599,36873642,2016-12-21,Hà Nội,33_to_37,MALE,Wednesday,2016,12,2016Q4
12600,53718234,2020-07-27,Other Cities,33_to_37,FEMALE,Monday,2020,7,2020Q3
12601,37553391,2020-01-02,Hồ Chí Minh,33_to_37,MALE,Thursday,2020,1,2020Q1
12602,30982174,2019-11-16,Hồ Chí Minh,33_to_37,FEMALE,Saturday,2019,11,2019Q4
12603,47363700,2019-06-14,Hồ Chí Minh,33_to_37,MALE,Friday,2019,6,2019Q2
12604,52530258,2020-01-13,Other Cities,33_to_37,MALE,Monday,2020,1,2020Q1
12605,48262443,2019-07-31,Hồ Chí Minh,33_to_37,MALE,Wednesday,2019,7,2019Q3
12606,37006842,2019-06-18,Hồ Chí Minh,33_to_37,MALE,Tuesday,2019,6,2019Q2
12607,40002723,2018-12-29,Hồ Chí Minh,33_to_37,MALE,Saturday,2018,12,2018Q4
12608,49660855,2020-03-01,Other Cities,33_to_37,MALE,Sunday,2020,3,2020Q1
12609,42295229,2018-06-22,Hồ Chí Minh,33_to_37,FEMALE,Friday,2018,6,2018Q2
12610,47511343,2019-06-05,Hà Nội,33_to_37,MALE,Wednesday,2019,6,2019Q2
12611,173311,2017-03-01,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2017,3,2017Q1
12612,42123361,2018-06-05,Hồ Chí Minh,33_to_37,MALE,Tuesday,2018,6,2018Q2
12613,40803401,2018-01-18,Hà Nội,33_to_37,MALE,Thursday,2018,1,2018Q1
12614,55678210,2020-06-26,Hồ Chí Minh,33_to_37,FEMALE,Friday,2020,6,2020Q2
12615,56430125,2020-07-10,Other Cities,33_to_37,MALE,Friday,2020,7,2020Q3
12616,31369538,2019-12-30,Other Cities,33_to_37,MALE,Monday,2019,12,2019Q4
12617,17616237,2019-12-27,Other Cities,33_to_37,MALE,Friday,2019,12,2019Q4
12618,55852495,2020-09-30,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2020,9,2020Q3
12619,26526133,2019-11-04,Hồ Chí Minh,33_to_37,FEMALE,Monday,2019,11,2019Q4
12620,36639869,2019-03-20,Other Cities,33_to_37,MALE,Wednesday,2019,3,2019Q1
12621,43083794,2018-08-29,Hồ Chí Minh,33_to_37,FEMALE,Wednesday,2018,8,2018Q3
12622,52791565,2020-01-22,Other Cities,33_to_37,MALE,Wednesday,2020,1,2020Q1
12623,45646583,2019-02-24,Hồ Chí Minh,33_to_37,MALE,Sunday,2019,2,2019Q1
12624,46230476,2019-12-14,Hồ Chí Minh,33_to_37,FEMALE,Saturday,2019,12,2019Q4
12625,39486458,2018-07-27,Hồ Chí Minh,33_to_37,MALE,Friday,2018,7,2018Q3
12626,40365581,2017-11-20,Other Cities,33_to_37,FEMALE,Monday,2017,11,2017Q4
12627,51512338,2019-12-09,Hồ Chí Minh,33_to_37,MALE,Monday,2019,12,2019Q4
12628,37357458,2018-01-24,Hà Nội,33_to_37,MALE,Wednesday,2018,1,2018Q1
12629,40417716,2019-11-30,Hồ Chí Minh,33_to_37,MALE,Saturday,2019,11,2019Q4
12630,53904310,2020-05-07,Other Cities,33_to_37,FEMALE,Thursday,2020,5,2020Q2
12631,46523255,2019-03-28,Other Cities,33_to_37,MALE,Thursday,2019,3,2019Q1
12632,42639459,2018-07-22,Other Cities,33_to_37,MALE,Sunday,2018,7,2018Q3
12633,39530752,2020-08-25,Hồ Chí Minh,33_to_37,FEMALE,Tuesday,2020,8,2020Q3
12634,57148803,2020-07-15,Hồ Chí Minh,33_to_37,MALE,Wednesday,2020,7,2020Q3
12635,42994498,2018-08-21,Other Cities,33_to_37,FEMALE,Tuesday,2018,8,2018Q3
12636,46793617,2019-04-17,Hà Nội,33_to_37,MALE,Wednesday,2019,4,2019Q2
12637,15983179,2018-12-13,Hồ Chí Minh,33_to_37,MALE,Thursday,2018,12,2018Q4
12638,16983500,2018-12-22,Hồ Chí Minh,33_to_37,MALE,Saturday,2018,12,2018Q4
12639,40391666,2017-11-24,Hà Nội,33_to_37,FEMALE,Friday,2017,11,2017Q4
12640,55264168,2020-04-13,Other Cities,33_to_37,MALE,Monday,2020,4,2020Q2
12641,41720135,2020-01-14,Hồ Chí Minh,33_to_37,MALE,Tuesday,2020,1,2020Q1
12642,57995021,2020-08-25,Hồ Chí Minh,33_to_37,FEMALE,Tuesday,2020,8,2020Q3
12643,52968698,2020-01-28,Hồ Chí Minh,33_to_37,FEMALE,Tuesday,2020,1,2020Q1
12644,943727,2020-02-28,Other Cities,33_to_37,MALE,Friday,2020,2,2020Q1
12645,38890387,2019-10-23,Other Cities,33_to_37,MALE,Wednesday,2019,10,2019Q4
12646,4975103,2020-05-29,Other Cities,33_to_37,MALE,Friday,2020,5,2020Q2
12647,56018995,2020-10-06,Other Cities,33_to_37,MALE,Tuesday,2020,10,2020Q4
12648,49889530,2019-12-27,Other Cities,33_to_37,FEMALE,Friday,2019,12,2019Q4
12649,1302371,2020-08-27,Hồ Chí Minh,33_to_37,FEMALE,Thursday,2020,8,2020Q3
